218,3706322
219,1780352
220,8568067
221,4784053
222,2420421
223,1963243
224,1952453
225,4596539
226,2762389
227,5857013
228,8631585
229,3591336
230,4875859
231,3587551
232,8616035
233,3991412
234,1487883
235,1772626
236,2283976
237,4336299
238,1001438
239,1269490
240,3852131
241,2604268
242,3996936
243,6967879
244,2779246
245,8572489
246,1635660
247,6413820
248,2894266
249,8546505
250,6116056
251,1646588
252,4874682
253,7499305
254,3851225
255,6399095
256,1017093
257,3704481
258,5409362
259,2790424
260,3986568
261,1289588
262,4098104
263,1276078
264,2760623
265,2567389
266,2102899
267,6682645
268,4830561
269,4134358
270,6380006
271,4831962
272,4813793
273,3041374
274,4008594
275,8581303
276,4009027
277,3344108
278,2576751
279,3336595
280,1265719
281,3985644
282,8529363
283,3869789
284,2895197
285,2805770
286,4608831
287,3868388
288,3376060
289,6709260
290,1010743
291,1641662
292,6406522
293,1802635
294,3601823
295,3049645
296,6411551
297,1635111
298,6991660
299,6420618
300,1013892
301,1266632
302,2596113
303,1787012
304,5194205
305,8530480
306,1996550
307,5395650
308,1485487
309,8335935
310,1494881
311,3053939
312,6990066
313,7735378
314,1979703
315,6692949
316,1018804
317,7980720
318,6679760
319,8549370
320,1621407
321,1002586
322,3863081
323,5366150
324,4136099
325,3730818
326,3858127
327,4597922
328,8591984
329,6113890
330,6110352
331,3988925
332,3997010
333,1285636
334,4864528
335,2786828
336,1484321
337,3375299
338,3733757
339,8605786
340,5196359
341,1252757
342,3056508
343,4019780
344,4598369
345,3743331
346,4848634
347,1289524
348,5186105
349,4312177
350,3845578
351,7538128
352,3374966
353,4878531
354,7524477
355,1644683
356,5393513
357,6101450
358,5369035
359,1999905
360,2106805
361,3097387
362,5193441
363,1632834
364,6413292
365,5662209
366,6403056
367,8333592
368,8557882
369,4334768
370,6432727
371,6694836
372,1488145
373,1222155
374,3095913
375,6402545
376,7522608
377,4014597
378,1768745
379,1198334
380,6399316
381,5375376
382,1008945
383,8541522
384,7980299
385,2292384
386,3363650
387,3379212
388,2893919
389,3398173
390,8554249
391,4866917
392,7988591
393,3369093
394,1634461
395,3996078
396,4594602
397,3857541
398,2304299
399,3389562
400,6381211
401,1776724
402,6408402
403,6409301
404,1492204
405,6389464
406,4598216
407,7536255
408,7737120
409,3871345
410,2561564
411,3861707
412,4331747
413,8561375
414,5369971
415,4000829
416,3720860
417,3990545
418,3047548
419,2798289
420,1201500
421,1479930
422,1258105
423,1493128
424,8516572
425,7007840
426,3362647
427,3334676
428,1018890
429,4807477
430,3051525
431,1271160
432,5669132
433,2296614
434,2285233
435,2430472
436,5177273
437,4807452
438,6990835
439,6383116
440,3752031
441,3369887
442,3581694
443,3574850
444,3320908
445,4331117
446,1787902
447,7506671
448,4789538
449,2595221
450,7539536
451,2101014
452,1476812
453,4791959
454,3729278
455,3042210
456,4840300
457,8630000
458,3384309
459,3574002
460,3841537
461,7531482
462,8549017
463,6099404
464,7007647
465,2280453
466,8532014
467,8325955
468,6706555
469,7521812
470,8620539
471,3845261
472,2293850
473,4824544
474,8576306
475,1262153
476,6671143
477,8606906
478,8509072
479,6683843
480,7516078
481,1786184
482,2592500
483,1758676
484,4849580
485,3840710
486,1780936
487,5388620
488,4805191
489,1224779
490,8512403
491,6981470
492,1480974
493,2432847
494,7518093
495,6698286
496,6406052
497,4837837
498,8531033
499,3332465
500,6695906
501,4839852
502,1218153
503,5858802
504,5366548
505,6427491
506,6390776
507,2757901
508,6407802
509,5394241
510,5663550
511,6381193
512,6126634
513,1484969
514,6121830
515,4616721
516,4618583
517,6089374
518,4887822
519,4129375
520,4606008
521,3366688
522,3341700
523,1986548
524,6683680
525,3582337
526,1234588
527,8342627
528,6424239
529,3058676
530,3080014
531,1019330
532,8554466
533,1787254
534,6122365
535,7530761
536,7513720
537,1756967
538,6097862
539,6412361
540,3719210
541,2795340
542,5389568
543,1781899
544,8808014
545,8527184
546,7501208
547,8332985
548,8509859
549,1759671
550,7504421
551,5413738
552,2295576
553,4796148
554,1797946
555,1221620
556,1777460
557,1475404
558,3325296
559,8320591
560,1946347
561,1634155
562,8536614
563,8579680
564,1785125
565,2779820
566,1241579
567,4602725
568,4800956
569,1993440
570,3561535
571,8339870
572,3372716
573,2285361
574,5407824
575,3386986
576,4784473
577,2565922
578,6116113
579,8567912
580,3869480
581,7533580
582,4858571
583,1786519
584,3367427
585,2762275
586,8326929
587,8605455
588,4837591
589,6396423
590,6708225
591,2101968
592,6702788
593,1794569
594,1245588
595,6412735
596,1793652
597,6688107
598,3365892
599,8585383
600,7534546
601,1780830
602,5411737
603,1252771
604,2896185
605,3861671
606,8556136
607,6380942
608,1269347
609,7987532
610,7497553
611,5192268
612,1617323
613,4845129
614,3094245
615,3361303
616,2102194
617,3363699
618,7512628
619,3704086
620,1202680
621,1763196
622,5386935
623,3999882
624,4615338
625,7520557
626,5399174
627,2758790
628,3571579
629,7518392
630,1999218
631,3341650
632,3039003
633,2285596
634,2102380
635,6407923
636,4848488
637,2419337
638,8522828
639,2437634
640,5670825
641,8513875
642,6698860
643,3352382
644,6092096
645,3558172
646,3359099
647,2767386
648,4613725
649,4859164
650,8634631
651,3105080
652,4864535
653,3574899
654,4315508
655,2004405
656,3591432
657,4855220
658,1950648
659,1979272
660,1961566
661,3574874
662,5372615
663,6702044
664,4131807
665,1806150
666,2787905
667,7510189
668,3732388
669,3037283
670,5201233
671,4868708
672,5376318
673,1951547
674,3376166
675,1955008
676,4810078
677,3598722
678,3362113
679,1616698
680,2422828
681,4122046
682,3353107
683,3588888
684,4840363
685,3843417
686,6383276
687,4626434
688,2088008
689,1781422
690,1483899
691,3343270
692,5665358
693,1998244
694,2292174
695,7507809
696,1777865
697,4822109
698,5378657
699,4823129
700,3369937
701,6410905
702,2592773
703,2446715
704,1994858
705,1263433
706,3385304
707,1763463
708,4137016
709,7502776
710,3350627
711,5658342
712,1267937
713,4016979
714,8626652
715,3051831
716,3575912
717,2442599
718,4879754
719,7976984
720,1962839
721,1008443
722,3993203
723,6699662
724,1981711
725,4595647
726,4315209
727,8596757
728,3876602
729,8610922
730,1765158
731,6995031
732,1793339
733,6404763
734,2101620
735,2288650
736,6427694
737,1005835
738,8558913
739,4453249
740,3391823
741,7988456
742,6413125
743,4791592
744,1268971
745,7983651
746,4813291
747,1758570
748,6415126
749,2588038
750,4796618
751,3575500
752,1947068
753,3587238
754,3584402
755,2295149
756,2560722
757,3697097
758,1771474
759,6112353
760,4846462
761,1781640
762,2446793
763,3562570
764,3376885
765,3724167
766,1778554
767,3591126
768,1212556
769,3088040
770,3561688
771,3099502
772,5661541
773,8317182
774,3599105
775,1772373
776,3600269
777,1246067
778,6676521
779,3328513
780,2801714
781,3326918
782,3060353
783,2088823
784,2604097
785,3720126
786,6691886
787,5413923
788,8809073
789,1249405
790,1958972
791,1473307
792,2792496
793,6412169
794,3316849
795,1960667
796,4599784
797,1241807
798,3596397
799,3561873
800,3377791
801,1763634
802,3328602
803,2095262
804,4811027
805,8522632
806,5412013
807,4825831
808,3319578
809,1766769
810,4332614
811,3084703
812,1477273
813,5850182
814,1755598
815,8522963
816,1021736
817,1205056
818,4816526
819,1014179
820,3869060
821,1479121
822,1633669
823,6697565
824,1245773
825,4879260
826,4874344
827,7533191
828,3563696
829,4332678
830,6103532
831,3746217
832,3579483
833,2597304
834,6381791
835,2788882
836,6390947
837,4456761
838,4861539
839,4875752
840,4832181
841,1961317
842,1004288
843,4804634
844,3051475
845,6695614
846,3703640
847,1196461
848,1213416
849,8532295
850,5670608
851,8342417
852,8554441
853,6987127
854,1800634
855,2589962
856,3750781
857,3842653
858,1210249
859,3996904
860,3850696
861,4851908
862,1975103
863,8510085
864,6984526
865,4790921
866,3058701
867,1998098
868,1253318
869,3060766
870,5404123
871,3034294
872,8529769
873,8554384
874,3381003
875,4832360
876,3585504
877,1020140
878,2283499
879,3052560
880,3594478
881,5384553
882,6408135
883,1263383
884,3375819
885,3074278
886,4803347
887,8514475
888,2298210
889,2113027
890,1967373
891,2776218
892,3350805
893,2585000
894,2438907
895,2436607
896,1779108
897,1211461
898,1474633
899,5369925
900,1996115
901,2778653
902,1475468
903,1775420
904,4792751
905,6963329
906,4334608
907,3381754
908,1020400
909,3605049
910,2782527
911,3040977
912,6692212
913,2293493
914,1280767
915,7012085
916,3357479
917,8542841
918,5414338
919,6407777
920,3563010
921,1491255
922,5657799
923,1620045
924,1481791
925,1018081
926,4838782
927,7525629
928,1636487
929,2789831
930,7979311
931,3325225
932,1496455
933,3594834
934,1954454
935,7743204
936,2008970
937,1615977
938,6694260
939,2101765
940,3988779
941,6391725
942,1194236
943,6385050
944,6417102
945,2586471
946,2426278
947,3702360
948,5384749
949,3997842
950,4850927
951,2102575
952,3590533
953,6686394
954,1976835
955,3750280
956,6393345
957,2805068
958,1264058
959,5367721
960,3603070
961,2282900
962,1984839
963,6988752
964,3749284
965,2762923
966,5856559
967,1972064
968,8612827
969,7531750
970,3841882
971,6106681
972,1781098
973,5378529
974,2284964
975,7976532
976,2294710
977,1762151
978,2289406
979,6418738
980,7506582
981,2094670
982,8598968
983,5367575
984,2795745
985,1221854
986,3081739
987,4867022
988,3317488
989,1954640
990,1994598
991,4625649
992,3399340
993,8602410
994,1760296
995,4329415
996,1769377
997,1947303
998,6673482
999,1796140
1000,2760491
1001,2795357
1002,2440598
1003,1005714
1004,5200868
1005,8589403
1006,8520115
1007,1790948
1008,5415803
1009,1759380
1010,4601783
1011,2781261
1012,4844511
1013,8578727
1014,2783458
1015,1985407
1016,3847682
1017,1785560
1018,8614842
1019,8337217
1020,2006146
1021,1232402
1022,7981814
1023,3999291
1024,3588105
1025,7744224
1026,7254747
1027,3395526
1028,4603026
1029,3701478
1030,1772131
1031,2113162
1032,1958883
1033,2790189
1034,3359697
1035,3567399
1036,1954625
1037,2798093
1038,4805348
1039,1782660
1040,8518566
1041,6697348
1042,4877454
1043,7533113
1044,3324422
1045,4786710
1046,1481122
1047,3051048
1048,8337249
1049,2797358
1050,3395914
1051,6688908
1052,1967195
1053,4830604
1054,1643396
1055,1264663
1056,1984209
1057,1201734
1058,2103008
1059,3699123
1060,2292021
1061,6419200
1062,1623461
1063,3322122
1064,5848128
1065,1218819
1066,3329711
1067,1194802
1068,3727238
1069,6386105
1070,4802003
1071,4001571
1072,5187399
1073,2290935
1074,3368632
1075,5176560
1076,4788639
1077,8619608
1078,4609399
1079,2803163
1080,7000108
1081,2586083
1082,2302661
1083,4876669
1084,3755369
1085,4133772
1086,5856185
1087,2762364
1088,2424373
1089,4820229
1090,4866194
1091,5397530
1092,2566312
1093,4604822
1094,8509617
1095,1950705
1096,4815449
1097,3345224
1098,1250119
1099,8605028
1100,3741921
1101,8594336
1102,4841839
1103,3051411
1104,1493085
1105,1788908
1106,6709067
1107,5369494
1108,5184645
1109,4795587
1110,3988462
1111,4844358
1112,4820396
1113,3846121
1114,1648105
1115,2584876
1116,3077687
1117,3083836
1118,8512442
1119,2900299
1120,3859001
1121,1633886
1122,1215584
1123,4840694
1124,4615669
1125,2760107
1126,1252718
1127,4010289
1128,8601656
1129,3075138
1130,6977407
1131,1985745
1132,5401690
1133,8624103
1134,4125124
1135,7736494
1136,7537752
1137,8519942
1138,7500736
1139,4322157
1140,1009602
1141,1011884
1142,1211504
1143,4605358
1144,2008791
1145,8578182
1146,3872874
1147,3340693
1148,8510391
1149,2432879
1150,4854612
1151,3344080
1152,3697948
1153,4870381
1154,3044616
1155,3054724
1156,4314872
1157,4863981
1158,3860509
1159,6964274
1160,1957750
1161,4805558
1162,6968828
1163,2095892
1164,1634746
1165,1009812
1166,1227241
1167,1617572
1168,2424100
1169,7741979
1170,2785410
1171,5398414
1172,4785041
1173,4819369
1174,5370913
1175,4868964
1176,8586841
1177,4452834
1178,6121943
1179,7506543
1180,4003177
1181,1968646
1182,1990596
1183,1616292
1184,1261165
1185,2757506
1186,8633045
1187,4598643
1188,3377325
1189,5387204
1190,1997879
1191,4821758
1192,7988770
1193,3094843
1194,1949795
1195,3732107
1196,2786900
1197,4861891
1198,7003264
1199,8813335
1200,3053000
1201,4823773
1202,1967409
1203,1756764
1204,2420955
1205,3087959
1206,6990276
1207,3092170
1208,2089081
1209,3378808
1210,4012087
1211,7013301
1212,1965874
1213,7499530
1214,4802042
1215,2295462
1216,8572521
1217,4838914
1218,2110508
1219,1783245
1220,4126607
1221,2007629
1222,4872044
1223,4825297
1224,1955588
1225,5368702
1226,5187075
1227,3062354
1228,4864802
1229,8612275
1230,2288489
1231,2282714
1232,1283005
1233,5404430
1234,5398859
1235,3390109
1236,7516594
1237,3037269
1238,1949101
1239,3106651
1240,3034159
1241,5393431
1242,3576409
1243,3330585
1244,4122830
1245,3998232
1246,1793710
1247,6110637
1248,3319724
1249,4315173
1250,1615888
1251,4613935
1252,4813252
1253,6676076
1254,2427622
1255,4612510
1256,3731934
1257,6967434
1258,2442243
1259,3711458
1260,6116501
1261,1238017
1262,4839425
1263,3322656
1264,6409988
1265,6387851
1266,8548926
1267,5668354
1268,1982553
1269,2599839
1270,2301926
1271,5664637
1272,3729431
1273,4012258
1274,1006481
1275,1949667
1276,3331541
1277,5189254
1278,2440720
1279,2437794
1280,4017320
1281,1209802
1282,8329512
1283,1801024
1284,1950460
1285,2419223
1286,2582327
1287,1194987
1288,1492108
1289,7534667
1290,4786524
1291,8518616
1292,4616931
1293,5408207
1294,1223684
1295,8618627
1296,3873232
1297,8625408
1298,8527857
1299,6414298
1300,6674641
1301,4848610
1302,3042840
1303,2441376
1304,4867218
1305,2791210
1306,1808061
1307,2902916
1308,1626016
1309,1946774
1310,1948615
1311,3845069
1312,4832758
1313,8621388
1314,1272507
1315,8338721
1316,1952072
1317,3566201
1318,1956398
1319,1769249
1320,6425056
1321,6386685
1322,8320335
1323,1765293
1324,3589157
1325,3851353
1326,8576982
1327,4621526
1328,4873751
1329,5190769
1330,8819150
1331,4330442
1332,4822415
1333,4786759
1334,4876815
1335,1614583
1336,4012557
1337,2571786
1338,1228126
1339,5669221
1340,4874159
1341,3380474
1342,1253229
1343,3874626
1344,8603212
1345,7748774
1346,3333631
1347,8319062
1348,3862240
1349,3061028
1350,6388259
1351,1759714
1352,3091605
1353,7517170
1354,2776912
1355,1801177
1356,5374751
1357,8317684
1358,4856937
1359,3327589
1360,2783508
1361,4795174
1362,1989890
1363,6383372
1364,2564425
1365,3376821
1366,3379170
1367,4793216
1368,2425735
1369,1970412
1370,6426496
1371,8533170
1372,8540954
1373,1796844
1374,3371895
1375,4008847
1376,1478681
1377,6402560
1378,2007223
1379,6392760
1380,1230127
1381,1486945
1382,3758430
1383,4797289
1384,8602360
1385,6968874
1386,3735473
1387,3998289
1388,2597585
1389,5377676
1390,6410894
1391,3841081
1392,4019676
1393,7498694
1394,6429810
1395,5400452
1396,6387253
1397,1628857
1398,3366810
1399,5670106
1400,1482377
1401,4857940
1402,2440299
1403,4829541
1404,5398325
1405,4000672
1406,2297004
1407,3363860
1408,2757538
1409,4313553
1410,2572817
1411,8577963
1412,3982178
1413,4791037
1414,7533031
1415,1947350
1416,6400619
1417,1761131
1418,3388695
1419,4855415
1420,4614649
1421,3737296
1422,8615500
1423,5397270
1424,4814856
1425,8549088
1426,3726710
1427,3717308
1428,4612460
1429,8594507
1430,1625448
1431,3731180
1432,6395894
1433,2421605
1434,3037850
1435,2008407
1436,1802457
1437,3703187
1438,1806352
1439,1490235
1440,4605543
1441,3844323
1442,1771240
1443,8559762
1444,3049517
1445,4848043
1446,2305287
1447,2087430
1448,1972267
1449,3113012
1450,2294500
1451,4878823
1452,6986979
1453,4846672
1454,1774506
1455,1987835
1456,4620933
1457,6405915
1458,1993546
1459,1246327
1460,1203137
1461,2595140
1462,3360564
1463,2598922
1464,2433739
1465,5382196
1466,3868961
1467,1488273
1468,4810434
1469,3752768
1470,5200163
1471,5395717
1472,1957219
1473,1799922
1474,4316325
1475,4598629
1476,1772494
1477,3351939
1478,2012708
1479,1975384
1480,6677559
1481,3333810
1482,1778209
1483,6708912
1484,1786394
1485,3742222
1486,5397547
1487,5862373
1488,1241839
1489,1976422
1490,2780298
1491,8635039
1492,3104110
1493,6399704
1494,7739647
1495,1796552
1496,1970145
1497,3362729
1498,3059988
1499,3872251
1500,1952161
1501,1268284
1502,3717938
1503,8337135
1504,8564955
1505,7742853
1506,3060385
1507,1795436
1508,6993800
1509,3362412
1510,1476627
1511,3383919
1512,8554046
1513,2786753
1514,1243808
1515,3033057
1516,4005146
1517,8336948
1518,3843602
1519,7986003
1520,2785199
1521,7507920
1522,1765585
1523,3337793
1524,8519530
1525,3059625
1526,2435448
1527,2095561
1528,3714447
1529,8802328
1530,2284544
1531,3363076
1532,2281854
1533,3375961
1534,6990949
1535,2899014
1536,5417149
1537,4843847
1538,3729075
1539,3047199
1540,4798327
1541,3371774
1542,2301068
1543,3713360
1544,1639405
1545,3839963
1546,2584285
1547,8327917
1548,3041004
1549,3325848
1550,4811372
1551,4622514
1552,2584090
1553,3376013
1554,1782296
1555,3600109
1556,3598398
1557,7535114
1558,5417505
1559,3838434
1560,4593055
1561,2758580
1562,1765368
1563,3380645
1564,5660700
1565,2286335
1566,8552611
1567,3043496
1568,3724854
1569,2757837
1570,7746392
1571,2450051
1572,3853685
1573,1649770
1574,1790777
1575,2785217
1576,1192452
1577,5410650
1578,5405136
1579,4333043
1580,1957849
1581,4311431
1582,3580133
1583,4877536
1584,8582106
1585,8561860
1586,1994281
1587,1791167
1588,5392607
1589,1956658
1590,3332052
1591,1763424
1592,3332547
1593,8511194
1594,6095815
1595,8508433
1596,3595943
1597,1274127
1598,4460119
1599,2788793
1600,3390194
1601,6382039
1602,4126639
1603,1623842
1604,4791910
1605,5402955
1606,4883838
1607,2006267
1608,6413214
1609,3734656
1610,4816572
1611,1756216
1612,1627488
1613,8575656
1614,7527473
1615,1486330
1616,1649068
1617,4003437
1618,2754741
1619,2752459
1620,1983406
1621,5206522
1622,6962622
1623,3387344
1624,3317350
1625,4791172
1626,1998408
1627,1961930
1628,3064939
1629,3741558
1630,3043717
1631,3747194
1632,7747099
1633,8524882
1634,2300482
1635,5412530
1636,3596301
1637,1192986
1638,3710720
1639,1218687
1640,3360297
1641,6689547
1642,8634810
1643,7976105
1644,4796881
1645,2105330
1646,8806344
1647,8597581
1648,3720891
1649,3567285
1650,4868238
1651,2751414
1652,4622700
1653,4337480
1654,7536839
1655,4827889
1656,3592363
1657,4809108
1658,8541472
1659,4815374
1660,1204239
1661,4822835
1662,3735570
1663,4327080
1664,6682054
1665,4003608
1666,1253600
1667,4871298
1668,1800820
1669,1014745
1670,3562338
1671,7006253
1672,7253257
1673,1229737
1674,3752056
1675,3086597
1676,4597826
1677,5391327
1678,1016073
1679,3712599
1680,2900801
1681,3577639
1682,2003610
1683,6122430
1684,2791483
1685,3605370
1686,1634148
1687,8610250
1688,3584313
1689,3327800
1690,6703502
1691,3697179
1692,7525166
1693,1250311
1694,1008653
1695,1987162
1696,3057026
1697,8335839
1698,4010870
1699,1803096
1700,1213035
1701,3096926
1702,1645010
1703,6388889
1704,4810620
1705,3571038
1706,3735498
1707,3364491
1708,1013337
1709,6673938
1710,2901209
1711,6683213
1712,1981597
1713,1195441
1714,3338525
1715,7511191
1716,8319831
1717,5366306
1718,6384104
1719,8606151
1720,1979475
1721,8321818
1722,2783013
1723,3041591
1724,7530544
1725,1244753
1726,4017077
1727,3395686
1728,4808950
1729,5186062
1730,1006442
1731,2090265
1732,4872650
1733,6412518
1734,8584064
1735,4003152
1736,5370856
1737,3346073
1738,1989804
1739,6964573
1740,2012971
1741,5857006
1742,3319418
1743,7983516
1744,2785352
1745,1247048
1746,4122651
1747,4822380
1748,3727576
1749,1796246
1750,1995846
1751,1980513
1752,3036231
1753,1251541
1754,1206763
1755,3370081
1756,1209325
1757,2802595
1758,1014364
1759,1002935
1760,1960165
1761,3052036
1762,1252127
1763,4312661
1764,3076877
1765,3071339
1766,3049855
1767,4596311
1768,3998450
1769,3067198
1770,4324126
1771,2783839
1772,6972043
1773,2422454
1774,1792333
1775,3983052
1776,1979849
1777,8325122
1778,1783680
1779,2799188
1780,2302526
1781,6709971
1782,3363813
1783,1791523
1784,1982329
1785,1207819
1786,1020716
1787,1009207
1788,7747925
1789,3042348
1790,7494621
1791,1644815
1792,2753041
1793,5410020
1794,4817681
1795,3576697
1796,7986291
1797,3877476
1798,3758187
1799,3077445
1800,3583407
1801,8541839
1802,5381404
1803,2759418
1804,4323857
1805,1779186
1806,3980095
1807,2286787
1808,8614447
1809,6403647
1810,3075907
1811,3047886
1812,3319927
1813,8322230
1814,1626564
1815,1635823
1816,1967238
1817,3381195
1818,1638723
1819,3754687
1820,3599653
1821,6430053
1822,4868932
1823,2782267
1824,1223474
1825,3597823
1826,3105962
1827,8605050
1828,4858354
1829,6714510
1830,8575204
1831,3383328
1832,6111640
1833,1620967
1834,4015756
1835,3087521
1836,1194407
1837,8318341
1838,5184104
1839,3872917
1840,1996186
1841,1201741
1842,1984981
1843,1010316
1844,2893552
1845,1622021
1846,2899441
1847,2442421
1848,3983077
1849,2563775
1850,8322806
1851,3065489
1852,2576040
1853,1997249
1854,1794940
1855,3990350
1856,4839247
1857,4789456
1858,2305091
1859,1767013
1860,3861148
1861,3110436
1862,5179300
1863,5181567
1864,2438138
1865,2763651
1866,2577629
1867,5417932
1868,1477519
1869,1763919
1870,3588856
1871,4820478
1872,3315551
1873,3363838
1874,8800971
1875,1226164
1876,1623746
1877,3707278
1878,2421402
1879,7006431
1880,2752313
1881,1955314
1882,3327183
1883,3050793
1884,3752273
1885,6419021
1886,1791509
1887,3043700
1888,3733472
1889,7008230
1890,8815005
1891,3586346
1892,1232683
1893,1760182
1894,1221719
1895,4863045
1896,3388318
1897,3593159
1898,1246697
1899,7742561
1900,1199169
1901,1801106
1902,3086768
1903,1764946
1904,8530732
1905,6702440
1906,1976842
1907,5400331
1908,4832861
1909,2593100
1910,2286506
1911,1952873
1912,1254861
1913,7530786
1914,1983510
1915,7537080
1916,3992578
1917,1766300
1918,6991079
1919,4321607
1920,1592012
1921,7254890
1922,1773258
1923,3587302
1924,3840652
1925,6688865
1926,7012780
1927,1631636
1928,3058911
1929,6380903
1930,5396947
1931,1494988
1932,1208458
1933,6398043
1934,8618820
1935,6697000
1936,6423703
1937,1012228
1938,6097727
1939,1614149
1940,8588276
1941,1248545
1942,3359028
1943,6698700
1944,3982527
1945,1202409
1946,2422739
1947,3380321
1948,6707397
1949,6394721
1950,3842482
1951,1473054
1952,6423468
1953,3326665
1954,6381810
1955,5663130
1956,5854184
1957,1221975
1958,1476513
1959,6399210
1960,8605672
1961,4870770
1962,1249049
1963,3037931
1964,3080377
1965,3376846
1966,4324375
1967,4593945
1968,8511746
1969,6104350
1970,4817941
1971,6390324
1972,1952421
1973,5344021
1974,1011553
1975,1985414
1976,1273267
1977,7496451
1978,6998579
1979,4823168
1980,2585871
1981,3383584
1982,7254245
1983,6704593
1984,2289356
1985,8600369
1986,3364267
1987,4856652
1988,2579466
1989,4000811
1990,1788655
1991,4331260
1992,4015457
1993,3562053
1994,3875087
1995,2784695
1996,4316236
1997,1016380
1998,4871889
1999,3704912
2000,6399565
2001,4856595
2002,6678419
2003,6091910
2004,3736543
2005,2004985
2006,7737540
2007,8604190
2008,4624846
2009,1002426
2010,5397141
2011,6684767
2012,6983367
2013,3070027
2014,8809041
2015,4793846
2016,1800381
2017,3845005
2018,4012016
2019,8533803
2020,3596098
2021,2306688
2022,3996683
2023,1473175
2024,1804102
2025,2293778
2026,1948298
2027,3319546
2028,4333787
2029,1017855
2030,2439069
2031,8528973
2032,1011681
2033,3991978
2034,5372145
2035,1497201
2036,5192909
2037,1802902
2038,6992494
2039,6970868
2040,1257341
2041,2600818
2042,1782848
2043,1768364
2044,3357059
2045,4128451
2046,5858574
2047,3866597
2048,4845798
2049,2764212
2050,4130833
2051,5191643
2052,3363037
2053,6385890
2054,3583290
2055,2005813
2056,4887224
2057,1016358
2058,6999243
2059,6113708
2060,4867054
2061,2448164
2062,1199532
2063,3395704
2064,3566297
2065,4819223
2066,3095105
2067,1619107
2068,3752191
2069,3395953
2070,1275955
2071,1782606
2072,1481072
2073,1283788
2074,2091424
2075,3377987
2076,3700853
2077,1617907
2078,3870827
2079,3066018
2080,4602060
2081,1971230
2082,2288215
2083,1779624
2084,4784975
2085,3851450
2086,1644669
2087,3745503
2088,7009356
2089,2892183
2090,1251947
2091,2090856
2092,4852433
2093,3061804
2094,3957082
2095,3998759
2096,5187417
2097,3391691
2098,8339307
2099,1989341
2100,6409753
2101,1635710
2102,4817261
2103,1647829
2104,1968685
2105,3095678
2106,3744166
2107,3386121
2108,3066121
2109,1771920
2110,7522889
2111,3074805
2112,1496117
2113,1786896
2114,2596259
2115,2900623
2116,6991093
2117,1622231
2118,2761287
2119,4125918
2120,3566183
2121,6124455
2122,3705448
2123,1000717
2124,2106883
2125,4796917
2126,8587509
2127,1011910
2128,3345007
2129,1963275
2130,3748951
2131,8806789
2132,8605067
2133,2782178
2134,6395595
2135,3336385
2136,3574835
2137,1793435
2138,6103913
2139,2283435
2140,8567289
2141,3559406
2142,7502573
