1484321;336;7264;39.55;transaction 336
3375299;337;5410;16.01;transaction 337
3733757;338;4158;35.76;transaction 338
8605786;339;4034;7.45;transaction 339
5196359;340;2388;43.82;transaction 340
1252757;341;7072;75.89;transaction 341
3056508;342;5529;18.3;transaction 342
4019780;343;2881;53.72;transaction 343
4598369;344;3042;68.76;transaction 344
3743331;345;8322;79.98;transaction 345
4848634;346;2008;63.52;transaction 346
1289524;347;5462;87.33;transaction 347
5186105;348;4413;66.83;transaction 348
4312177;349;7625;92.85;transaction 349
3845578;350;4761;25;transaction 350
7538128;351;3341;87.45;transaction 351
3374966;352;8427;79.38;transaction 352
4878531;353;8351;89.9;transaction 353
7524477;354;1770;13.86;transaction 354
1644683;355;9756;100.18;transaction 355
5393513;356;3560;100.91;transaction 356
6101450;357;7104;96.36;transaction 357
5369035;358;6015;64.16;transaction 358
1999905;359;6569;72.42;transaction 359
2106805;360;2643;81.02;transaction 360
3097387;361;5456;64.46;transaction 361
5193441;362;8665;100.68;transaction 362
1632834;363;8731;45.24;transaction 363
6413292;364;7682;36.56;transaction 364
5662209;365;4147;10.46;transaction 365
6403056;366;9195;98;transaction 366
8333592;367;4614;95.59;transaction 367
8557882;368;3001;30.24;transaction 368
4334768;369;5922;1.25;transaction 369
6432727;370;6915;35.84;transaction 370
6694836;371;9957;91;transaction 371
1488145;372;3641;7.39;transaction 372
1222155;373;4856;82.08;transaction 373
3095913;374;8381;93.93;transaction 374
6402545;375;3721;25.73;transaction 375
7522608;376;5312;67.52;transaction 376
4014597;377;1863;55.93;transaction 377
1768745;378;3146;59.68;transaction 378
1198334;379;2349;42.3;transaction 379
6399316;380;4998;86.89;transaction 380
5375376;381;7085;95.69;transaction 381
1008945;382;3794;39.64;transaction 382
8541522;383;4816;64.05;transaction 383
7980299;384;9768;57.87;transaction 384
2292384;385;1821;65.81;transaction 385
3363650;386;3432;94.15;transaction 386
3379212;387;9437;1.02;transaction 387
2893919;388;6394;74.33;transaction 388
3398173;389;8546;16.65;transaction 389
8554249;390;6257;14.01;transaction 390
4866917;391;7685;36.06;transaction 391
7988591;392;5572;36.41;transaction 392
3369093;393;8672;67.45;transaction 393
1634461;394;8920;36.17;transaction 394
3996078;395;4861;71.97;transaction 395
4594602;396;1112;14.51;transaction 396
3857541;397;4167;37.8;transaction 397
2304299;398;8014;43.63;transaction 398
3389562;399;6767;14.63;transaction 399
6381211;400;3502;65.41;transaction 400
1776724;401;3986;78.85;transaction 401
6408402;402;2421;39.7;transaction 402
6409301;403;1031;4.29;transaction 403
1492204;404;9216;93.46;transaction 404
6389464;405;9068;19.93;transaction 405
4598216;406;7467;26.11;transaction 406
7536255;407;6530;49.28;transaction 407
7737120;408;3235;22.31;transaction 408
3871345;409;1607;67.37;transaction 409
2561564;410;4283;46.08;transaction 410
3861707;411;6805;82.51;transaction 411
4331747;412;3047;66.94;transaction 412
8561375;413;3220;53;transaction 413
5369971;414;8957;95.84;transaction 414
4000829;415;2401;76.98;transaction 415
3720860;416;9467;37.53;transaction 416
3990545;417;2767;72.67;transaction 417
3047548;418;2272;83.42;transaction 418
2798289;419;1900;23.18;transaction 419
1201500;420;8227;31.79;transaction 420
1479930;421;1295;59.93;transaction 421
1258105;422;1191;36.09;transaction 422
1493128;423;8771;22.06;transaction 423
8516572;424;8068;18.07;transaction 424
7007840;425;7221;32.74;transaction 425
3362647;426;9721;23.25;transaction 426
3334676;427;5020;11.69;transaction 427
1018890;428;4959;90.6;transaction 428
4807477;429;8788;25.77;transaction 429
3051525;430;8491;57.76;transaction 430
1271160;431;2420;85.79;transaction 431
5669132;432;9629;55.45;transaction 432
2296614;433;9385;87.92;transaction 433
2285233;434;1414;54.17;transaction 434
2430472;435;7221;83.95;transaction 435
5177273;436;4011;63.44;transaction 436
4807452;437;4738;2.14;transaction 437
6990835;438;4988;75.09;transaction 438
6383116;439;1020;15.15;transaction 439
3752031;440;4780;27.85;transaction 440
3369887;441;6699;95.32;transaction 441
3581694;442;7874;18.98;transaction 442
3574850;443;3777;21.16;transaction 443
3320908;444;5429;83.86;transaction 444
4331117;445;1352;83.05;transaction 445
1787902;446;4222;41.08;transaction 446
7506671;447;2605;81.36;transaction 447
4789538;448;4526;19.78;transaction 448
2595221;449;7408;68.55;transaction 449
7539536;450;6618;36.33;transaction 450
2101014;451;3141;15.45;transaction 451
1476812;452;5026;40.44;transaction 452
4791959;453;8775;8.26;transaction 453
3729278;454;7626;66.07;transaction 454
3042210;455;7339;24.11;transaction 455
4840300;456;5442;62.7;transaction 456
8630000;457;2939;82.35;transaction 457
3384309;458;6906;22.86;transaction 458
3574002;459;1404;77.07;transaction 459
3841537;460;3761;66.61;transaction 460
7531482;461;8589;95.68;transaction 461
8549017;462;6804;99.39;transaction 462
6099404;463;7767;64.85;transaction 463
7007647;464;8608;65.93;transaction 464
2280453;465;9581;89.17;transaction 465
8532014;466;6992;81.69;transaction 466
8325955;467;9149;78.49;transaction 467
6706555;468;9014;11.53;transaction 468
7521812;469;1267;13.06;transaction 469
8620539;470;2274;87.28;transaction 470
3845261;471;6701;23.54;transaction 471
2293850;472;7692;2.12;transaction 472
4824544;473;1903;33.56;transaction 473
8576306;474;3318;99.62;transaction 474
1262153;475;9526;65.5;transaction 475
6671143;476;2717;52.19;transaction 476
8606906;477;4554;39.42;transaction 477
8509072;478;1238;47.49;transaction 478
6683843;479;2858;89.16;transaction 479
7516078;480;9099;75.87;transaction 480
1786184;481;3161;74.78;transaction 481
2592500;482;4400;3.98;transaction 482
1758676;483;8510;69.66;transaction 483
4849580;484;3396;20.73;transaction 484
3840710;485;7058;13.59;transaction 485
1780936;486;1552;73.93;transaction 486
5388620;487;8762;62.23;transaction 487
4805191;488;5635;79.38;transaction 488
1224779;489;5203;80.6;transaction 489
8512403;490;7773;12.86;transaction 490
6981470;491;3730;74.61;transaction 491
1480974;492;7283;56.32;transaction 492
2432847;493;7756;40.77;transaction 493
7518093;494;2964;54.84;transaction 494
6698286;495;2694;39.31;transaction 495
6406052;496;9263;27.41;transaction 496
4837837;497;4985;84.5;transaction 497
8531033;498;4854;25.5;transaction 498
3332465;499;1048;42.84;transaction 499
6695906;500;6626;94.59;transaction 500
4839852;501;7460;20.38;transaction 501
1218153;502;9802;14.96;transaction 502
5858802;503;3737;37.02;transaction 503
5366548;504;9285;89.01;transaction 504
6427491;505;1950;84.72;transaction 505
6390776;506;8456;97.98;transaction 506
2757901;507;4754;56.89;transaction 507
6407802;508;1294;43.5;transaction 508
5394241;509;1538;84.14;transaction 509
5663550;510;9644;11.93;transaction 510
6381193;511;6835;3.23;transaction 511
6126634;512;4469;90.29;transaction 512
1484969;513;6311;37.21;transaction 513
6121830;514;8863;62.02;transaction 514
4616721;515;6013;17.33;transaction 515
4618583;516;5223;70.67;transaction 516
6089374;517;7534;27.35;transaction 517
4887822;518;9479;28.36;transaction 518
4129375;519;6487;97;transaction 519
4606008;520;8556;97.11;transaction 520
3366688;521;7979;51.97;transaction 521
3341700;522;6097;14.57;transaction 522
1986548;523;9517;79.18;transaction 523
6683680;524;3579;21.74;transaction 524
3582337;525;1702;49.83;transaction 525
1234588;526;4385;2.63;transaction 526
8342627;527;4024;57.39;transaction 527
6424239;528;2857;59.02;transaction 528
3058676;529;4419;4.55;transaction 529
3080014;530;4429;67.79;transaction 530
1019330;531;3615;86.49;transaction 531
8554466;532;4892;66.84;transaction 532
1787254;533;4222;28.79;transaction 533
6122365;534;5042;3.28;transaction 534
7530761;535;8741;67.23;transaction 535
7513720;536;9794;22.06;transaction 536
1756967;537;5680;21.89;transaction 537
6097862;538;2525;17.72;transaction 538
6412361;539;6415;64.57;transaction 539
3719210;540;2474;5.72;transaction 540
2795340;541;5093;28.03;transaction 541
5389568;542;8163;14.74;transaction 542
1781899;543;6917;21.18;transaction 543
8808014;544;4961;14.52;transaction 544
8527184;545;3677;87.32;transaction 545
7501208;546;1702;20.79;transaction 546
8332985;547;7777;48.88;transaction 547
8509859;548;3533;33.54;transaction 548
1759671;549;6829;54.78;transaction 549
7504421;550;1087;99.14;transaction 550
5413738;551;8675;44.9;transaction 551
2295576;552;8847;57.15;transaction 552
4796148;553;3545;44.33;transaction 553
1797946;554;5534;65.95;transaction 554
1221620;555;8727;92.87;transaction 555
1777460;556;9551;34.39;transaction 556
1475404;557;5699;33.87;transaction 557
3325296;558;4576;88.07;transaction 558
8320591;559;2190;98.06;transaction 559
1946347;560;4835;71.77;transaction 560
1634155;561;3197;99.26;transaction 561
8536614;562;9026;14.53;transaction 562
8579680;563;3592;72.24;transaction 563
1785125;564;9308;46.27;transaction 564
2779820;565;4741;40.91;transaction 565
1241579;566;3268;64.64;transaction 566
4602725;567;8205;84.84;transaction 567
4800956;568;7851;51;transaction 568
1993440;569;2769;13.61;transaction 569
3561535;570;7105;15;transaction 570
8339870;571;9609;34.16;transaction 571
3372716;572;6864;67.67;transaction 572
2285361;573;6493;73.12;transaction 573
5407824;574;3760;69.69;transaction 574
3386986;575;6162;50.82;transaction 575
4784473;576;1579;25.56;transaction 576
2565922;577;8854;25.94;transaction 577
6116113;578;5910;83.06;transaction 578
8567912;579;3042;5.49;transaction 579
3869480;580;2420;44.83;transaction 580
7533580;581;9913;100.17;transaction 581
4858571;582;3282;31.95;transaction 582
1786519;583;6739;59.36;transaction 583
3367427;584;9025;12.4;transaction 584
2762275;585;2727;19.11;transaction 585
8326929;586;8137;14.83;transaction 586
8605455;587;4410;98.58;transaction 587
4837591;588;5661;78.1;transaction 588
6396423;589;9415;60.88;transaction 589
6708225;590;8629;31.17;transaction 590
2101968;591;5779;65.96;transaction 591
6702788;592;7347;63.83;transaction 592
1794569;593;5915;92.87;transaction 593
1245588;594;7864;2.76;transaction 594
6412735;595;5503;86.72;transaction 595
1793652;596;3189;24.71;transaction 596
6688107;597;9584;82.17;transaction 597
3365892;598;5449;58.21;transaction 598
8585383;599;1983;25.14;transaction 599
7534546;600;2172;96.02;transaction 600
1780830;601;9298;17.07;transaction 601
5411737;602;2226;38.03;transaction 602
1252771;603;7694;91.76;transaction 603
2896185;604;7301;23.1;transaction 604
3861671;605;2175;96.51;transaction 605
8556136;606;1934;37.61;transaction 606
6380942;607;7865;5.65;transaction 607
1269347;608;3929;68.47;transaction 608
7987532;609;7118;56.62;transaction 609
7497553;610;4552;70.86;transaction 610
5192268;611;5236;80.3;transaction 611
1617323;612;8317;66.84;transaction 612
4845129;613;9997;75.04;transaction 613
3094245;614;1777;77.22;transaction 614
3361303;615;5211;63.67;transaction 615
2102194;616;9738;55.82;transaction 616
3363699;617;3208;30.47;transaction 617
7512628;618;4227;90.64;transaction 618
3704086;619;6259;53.35;transaction 619
1202680;620;7487;73.75;transaction 620
1763196;621;1930;49.96;transaction 621
5386935;622;5961;14.19;transaction 622
3999882;623;6714;46.69;transaction 623
4615338;624;9291;6.41;transaction 624
7520557;625;5309;4.23;transaction 625
5399174;626;8295;97.41;transaction 626
2758790;627;3679;81.32;transaction 627
3571579;628;2444;26.17;transaction 628
7518392;629;1060;88.99;transaction 629
1999218;630;4978;10.55;transaction 630
3341650;631;3774;68.1;transaction 631
3039003;632;2042;62.59;transaction 632
2285596;633;9062;100.51;transaction 633
2102380;634;8216;21.23;transaction 634
6407923;635;3527;63.21;transaction 635
4848488;636;3979;37.04;transaction 636
2419337;637;6471;86.28;transaction 637
8522828;638;1258;25;transaction 638
2437634;639;8288;53.88;transaction 639
5670825;640;7641;22.66;transaction 640
8513875;641;2916;84.94;transaction 641
6698860;642;4438;13.86;transaction 642
3352382;643;3773;1.66;transaction 643
6092096;644;6343;29.88;transaction 644
3558172;645;3301;35.79;transaction 645
3359099;646;6153;32.3;transaction 646
2767386;647;9801;1.46;transaction 647
4613725;648;9386;51.92;transaction 648
4859164;649;9423;3.88;transaction 649
8634631;650;9325;18.49;transaction 650
3105080;651;6786;63.71;transaction 651
4864535;652;2093;75.6;transaction 652
3574899;653;8559;8.36;transaction 653
4315508;654;4118;27.88;transaction 654
2004405;655;5426;99.44;transaction 655
3591432;656;1986;77.41;transaction 656
4855220;657;3819;33.78;transaction 657
1950648;658;3151;30.69;transaction 658
1979272;659;7132;3.03;transaction 659
1961566;660;2382;67.53;transaction 660
3574874;661;2778;52.5;transaction 661
5372615;662;6935;44.95;transaction 662
6702044;663;9547;84.17;transaction 663
4131807;664;4118;8.22;transaction 664
1806150;665;3856;61.57;transaction 665
2787905;666;4674;25.56;transaction 666
7510189;667;7832;9.13;transaction 667
3732388;668;4852;94.29;transaction 668
3037283;669;6178;23.39;transaction 669
5201233;670;1651;18;transaction 670
4868708;671;5346;21.92;transaction 671
5376318;672;4110;48.7;transaction 672
1951547;673;3071;97.9;transaction 673
3376166;674;7179;79.95;transaction 674
1955008;675;7321;40.46;transaction 675
4810078;676;6539;98.63;transaction 676
3598722;677;7542;32.36;transaction 677
3362113;678;4554;52.97;transaction 678
1616698;679;6411;73.25;transaction 679
2422828;680;6224;74.08;transaction 680
4122046;681;4386;53.23;transaction 681
3353107;682;8081;25.67;transaction 682
3588888;683;3424;70.15;transaction 683
4840363;684;5575;50.31;transaction 684
3843417;685;9595;97.46;transaction 685
6383276;686;7200;12.9;transaction 686
4626434;687;4344;62.55;transaction 687
2088008;688;5025;15.59;transaction 688
1781422;689;4005;12.44;transaction 689
1483899;690;3127;75.3;transaction 690
3343270;691;1285;60.62;transaction 691
5665358;692;9786;84.63;transaction 692
1998244;693;2222;64.43;transaction 693
2292174;694;8775;55.99;transaction 694
7507809;695;3477;80.81;transaction 695
1777865;696;1572;97.8;transaction 696
4822109;697;2145;70.14;transaction 697
5378657;698;7153;65.51;transaction 698
4823129;699;2308;48;transaction 699
3369937;700;1144;94.89;transaction 700
6410905;701;8511;35.09;transaction 701
2592773;702;1494;31.92;transaction 702
2446715;703;4217;36;transaction 703
1994858;704;9620;63.04;transaction 704
1263433;705;1973;88.01;transaction 705
3385304;706;6868;41.31;transaction 706
1763463;707;6057;77.68;transaction 707
4137016;708;6405;27.82;transaction 708
7502776;709;6049;26.8;transaction 709
3350627;710;9688;46.87;transaction 710
5658342;711;6822;49.06;transaction 711
1267937;712;3872;63.65;transaction 712
4016979;713;4995;19.06;transaction 713
8626652;714;9674;12.53;transaction 714
3051831;715;9969;81.93;transaction 715
3575912;716;2241;73.72;transaction 716
2442599;717;1591;100.54;transaction 717
4879754;718;4573;73.06;transaction 718
7976984;719;2395;94.58;transaction 719
1962839;720;8121;85.11;transaction 720
1008443;721;2554;32.34;transaction 721
3993203;722;4489;15.91;transaction 722
6699662;723;2998;51.89;transaction 723
1981711;724;1328;96.09;transaction 724
4595647;725;3768;20.58;transaction 725
4315209;726;5707;85.82;transaction 726
8596757;727;2486;89.64;transaction 727
3876602;728;8838;72.27;transaction 728
8610922;729;4721;75.29;transaction 729
1765158;730;7577;68.9;transaction 730
6995031;731;7328;15.98;transaction 731
1793339;732;7410;29.7;transaction 732
6404763;733;4874;60.26;transaction 733
2101620;734;2553;59.43;transaction 734
2288650;735;3347;13.91;transaction 735
6427694;736;7620;30.35;transaction 736
1005835;737;8892;60.81;transaction 737
8558913;738;5408;48.9;transaction 738
