208;1946596;4969;52.52;transaction 208
209;1992145;7153;77.48;transaction 209
210;1947221;5020;7.11;transaction 210
211;4604555;1936;51.41;transaction 211
212;3083067;5267;48.66;transaction 212
213;5397807;4623;79.81;transaction 213
214;3607274;8786;26.02;transaction 214
215;8547728;6308;65.34;transaction 215
216;1795258;3781;84.28;transaction 216
217;4830740;7859;1.81;transaction 217
218;3706322;4205;33.12;transaction 218
219;1780352;1163;94.38;transaction 219
220;8568067;1122;43.23;transaction 220
221;4784053;5591;1.7;transaction 221
222;2420421;9998;97.98;transaction 222
223;1963243;6769;19.79;transaction 223
224;1952453;4813;3.81;transaction 224
225;4596539;6445;89.27;transaction 225
226;2762389;5617;74.02;transaction 226
227;5857013;6199;83.59;transaction 227
228;8631585;6450;80.55;transaction 228
229;3591336;1249;94.57;transaction 229
230;4875859;5091;84.19;transaction 230
231;3587551;7908;12.03;transaction 231
232;8616035;1758;5.69;transaction 232
233;3991412;6377;34.81;transaction 233
234;1487883;1492;14.31;transaction 234
235;1772626;5382;10.12;transaction 235
236;2283976;6631;85.36;transaction 236
237;4336299;3803;100.98;transaction 237
238;1001438;5198;14.77;transaction 238
239;1269490;2047;8.32;transaction 239
240;3852131;7786;85.93;transaction 240
241;2604268;6014;27.14;transaction 241
242;3996936;4065;63.08;transaction 242
243;6967879;8095;18.15;transaction 243
244;2779246;3708;80.04;transaction 244
245;8572489;9487;81.28;transaction 245
246;1635660;9454;49.18;transaction 246
247;6413820;3779;15.35;transaction 247
248;2894266;6690;25.78;transaction 248
249;8546505;8440;46.46;transaction 249
250;6116056;4340;72.89;transaction 250
251;1646588;1373;61;transaction 251
252;4874682;8968;5;transaction 252
253;7499305;7034;70.67;transaction 253
254;3851225;5698;75.66;transaction 254
255;6399095;2954;30.3;transaction 255
256;1017093;4338;55.2;transaction 256
257;3704481;8308;60.17;transaction 257
258;5409362;1386;20.01;transaction 258
259;2790424;8386;51.98;transaction 259
260;3986568;3012;94.63;transaction 260
261;1289588;5885;94.7;transaction 261
262;4098104;2589;42.78;transaction 262
263;1276078;7856;27.83;transaction 263
264;2760623;9079;8.38;transaction 264
265;2567389;5222;12.81;transaction 265
266;2102899;6386;94.88;transaction 266
267;6682645;7393;59.61;transaction 267
268;4830561;8059;73.49;transaction 268
269;4134358;6539;55.26;transaction 269
270;6380006;8710;60.94;transaction 270
271;4831962;7171;18.53;transaction 271
272;4813793;6812;12.54;transaction 272
273;3041374;8135;88.03;transaction 273
274;4008594;4602;1.22;transaction 274
275;8581303;5818;17.3;transaction 275
276;4009027;9696;24.79;transaction 276
277;3344108;6601;45.73;transaction 277
278;2576751;4575;79.4;transaction 278
279;3336595;8128;51.73;transaction 279
280;1265719;4629;53.55;transaction 280
281;3985644;3455;43.88;transaction 281
282;8529363;2566;44.76;transaction 282
283;3869789;2028;20.75;transaction 283
284;2895197;1630;61.69;transaction 284
285;2805770;9421;39.65;transaction 285
286;4608831;7031;41.49;transaction 286
287;3868388;9849;9.29;transaction 287
288;3376060;4423;23.75;transaction 288
289;6709260;9846;13.56;transaction 289
290;1010743;3961;4.57;transaction 290
291;1641662;6956;59.96;transaction 291
292;6406522;6591;66.32;transaction 292
293;1802635;1861;96.12;transaction 293
294;3601823;2759;4.38;transaction 294
295;3049645;5977;2.89;transaction 295
296;6411551;3526;23.87;transaction 296
297;1635111;5963;28;transaction 297
298;6991660;6921;26.59;transaction 298
299;6420618;4884;64.86;transaction 299
300;1013892;8301;22.16;transaction 300
301;1266632;1297;17.2;transaction 301
302;2596113;1734;21.27;transaction 302
303;1787012;3459;22.1;transaction 303
304;5194205;7641;35.23;transaction 304
305;8530480;5948;12.03;transaction 305
306;1996550;7067;2.37;transaction 306
307;5395650;6960;79.46;transaction 307
308;1485487;2097;8.46;transaction 308
309;8335935;8440;18.13;transaction 309
310;1494881;3848;56.32;transaction 310
311;3053939;6725;90.38;transaction 311
312;6990066;5884;10.93;transaction 312
313;7735378;1559;82.89;transaction 313
314;1979703;6593;78.8;transaction 314
315;6692949;9049;10.56;transaction 315
316;1018804;7784;57.36;transaction 316
317;7980720;6572;3.45;transaction 317
318;6679760;1932;35.84;transaction 318
319;8549370;5830;57.02;transaction 319
320;1621407;5501;83.22;transaction 320
321;1002586;1092;93.16;transaction 321
322;3863081;7100;38.61;transaction 322
323;5366150;4195;93.42;transaction 323
324;4136099;6025;83.03;transaction 324
325;3730818;2370;41.55;transaction 325
326;3858127;9662;82.72;transaction 326
327;4597922;1943;34.79;transaction 327
328;8591984;2086;10.3;transaction 328
329;6113890;2835;88.91;transaction 329
330;6110352;9301;81.35;transaction 330
331;3988925;5657;75.68;transaction 331
332;3997010;9181;48.61;transaction 332
333;1285636;4949;44.91;transaction 333
334;4864528;2273;21.74;transaction 334
335;2786828;1087;12.58;transaction 335
336;1484321;7264;39.55;transaction 336
337;3375299;5410;16.01;transaction 337
338;3733757;4158;35.76;transaction 338
339;8605786;4034;7.45;transaction 339
340;5196359;2388;43.82;transaction 340
341;1252757;7072;75.89;transaction 341
342;3056508;5529;18.3;transaction 342
343;4019780;2881;53.72;transaction 343
344;4598369;3042;68.76;transaction 344
345;3743331;8322;79.98;transaction 345
346;4848634;2008;63.52;transaction 346
347;1289524;5462;87.33;transaction 347
348;5186105;4413;66.83;transaction 348
349;4312177;7625;92.85;transaction 349
350;3845578;4761;25;transaction 350
351;7538128;3341;87.45;transaction 351
352;3374966;8427;79.38;transaction 352
353;4878531;8351;89.9;transaction 353
354;7524477;1770;13.86;transaction 354
355;1644683;9756;100.18;transaction 355
356;5393513;3560;100.91;transaction 356
357;6101450;7104;96.36;transaction 357
358;5369035;6015;64.16;transaction 358
359;1999905;6569;72.42;transaction 359
360;2106805;2643;81.02;transaction 360
361;3097387;5456;64.46;transaction 361
362;5193441;8665;100.68;transaction 362
363;1632834;8731;45.24;transaction 363
364;6413292;7682;36.56;transaction 364
365;5662209;4147;10.46;transaction 365
366;6403056;9195;98;transaction 366
367;8333592;4614;95.59;transaction 367
368;8557882;3001;30.24;transaction 368
369;4334768;5922;1.25;transaction 369
370;6432727;6915;35.84;transaction 370
371;6694836;9957;91;transaction 371
372;1488145;3641;7.39;transaction 372
373;1222155;4856;82.08;transaction 373
374;3095913;8381;93.93;transaction 374
375;6402545;3721;25.73;transaction 375
376;7522608;5312;67.52;transaction 376
377;4014597;1863;55.93;transaction 377
378;1768745;3146;59.68;transaction 378
379;1198334;2349;42.3;transaction 379
380;6399316;4998;86.89;transaction 380
381;5375376;7085;95.69;transaction 381
382;1008945;3794;39.64;transaction 382
383;8541522;4816;64.05;transaction 383
384;7980299;9768;57.87;transaction 384
385;2292384;1821;65.81;transaction 385
386;3363650;3432;94.15;transaction 386
387;3379212;9437;1.02;transaction 387
388;2893919;6394;74.33;transaction 388
389;3398173;8546;16.65;transaction 389
390;8554249;6257;14.01;transaction 390
391;4866917;7685;36.06;transaction 391
392;7988591;5572;36.41;transaction 392
393;3369093;8672;67.45;transaction 393
394;1634461;8920;36.17;transaction 394
395;3996078;4861;71.97;transaction 395
396;4594602;1112;14.51;transaction 396
397;3857541;4167;37.8;transaction 397
398;2304299;8014;43.63;transaction 398
399;3389562;6767;14.63;transaction 399
400;6381211;3502;65.41;transaction 400
401;1776724;3986;78.85;transaction 401
402;6408402;2421;39.7;transaction 402
403;6409301;1031;4.29;transaction 403
404;1492204;9216;93.46;transaction 404
405;6389464;9068;19.93;transaction 405
406;4598216;7467;26.11;transaction 406
407;7536255;6530;49.28;transaction 407
408;7737120;3235;22.31;transaction 408
409;3871345;1607;67.37;transaction 409
410;2561564;4283;46.08;transaction 410
411;3861707;6805;82.51;transaction 411
412;4331747;3047;66.94;transaction 412
413;8561375;3220;53;transaction 413
414;5369971;8957;95.84;transaction 414
415;4000829;2401;76.98;transaction 415
416;3720860;9467;37.53;transaction 416
417;3990545;2767;72.67;transaction 417
418;3047548;2272;83.42;transaction 418
419;2798289;1900;23.18;transaction 419
420;1201500;8227;31.79;transaction 420
421;1479930;1295;59.93;transaction 421
422;1258105;1191;36.09;transaction 422
423;1493128;8771;22.06;transaction 423
424;8516572;8068;18.07;transaction 424
425;7007840;7221;32.74;transaction 425
426;3362647;9721;23.25;transaction 426
427;3334676;5020;11.69;transaction 427
428;1018890;4959;90.6;transaction 428
429;4807477;8788;25.77;transaction 429
430;3051525;8491;57.76;transaction 430
431;1271160;2420;85.79;transaction 431
432;5669132;9629;55.45;transaction 432
433;2296614;9385;87.92;transaction 433
434;2285233;1414;54.17;transaction 434
435;2430472;7221;83.95;transaction 435
436;5177273;4011;63.44;transaction 436
437;4807452;4738;2.14;transaction 437
438;6990835;4988;75.09;transaction 438
439;6383116;1020;15.15;transaction 439
440;3752031;4780;27.85;transaction 440
441;3369887;6699;95.32;transaction 441
442;3581694;7874;18.98;transaction 442
443;3574850;3777;21.16;transaction 443
444;3320908;5429;83.86;transaction 444
445;4331117;1352;83.05;transaction 445
446;1787902;4222;41.08;transaction 446
447;7506671;2605;81.36;transaction 447
448;4789538;4526;19.78;transaction 448
449;2595221;7408;68.55;transaction 449
450;7539536;6618;36.33;transaction 450
451;2101014;3141;15.45;transaction 451
452;1476812;5026;40.44;transaction 452
453;4791959;8775;8.26;transaction 453
454;3729278;7626;66.07;transaction 454
455;3042210;7339;24.11;transaction 455
456;4840300;5442;62.7;transaction 456
457;8630000;2939;82.35;transaction 457
458;3384309;6906;22.86;transaction 458
459;3574002;1404;77.07;transaction 459
460;3841537;3761;66.61;transaction 460
461;7531482;8589;95.68;transaction 461
462;8549017;6804;99.39;transaction 462
463;6099404;7767;64.85;transaction 463
464;7007647;8608;65.93;transaction 464
465;2280453;9581;89.17;transaction 465
466;8532014;6992;81.69;transaction 466
467;8325955;9149;78.49;transaction 467
468;6706555;9014;11.53;transaction 468
469;7521812;1267;13.06;transaction 469
470;8620539;2274;87.28;transaction 470
471;3845261;6701;23.54;transaction 471
472;2293850;7692;2.12;transaction 472
473;4824544;1903;33.56;transaction 473
474;8576306;3318;99.62;transaction 474
475;1262153;9526;65.5;transaction 475
476;6671143;2717;52.19;transaction 476
477;8606906;4554;39.42;transaction 477
478;8509072;1238;47.49;transaction 478
479;6683843;2858;89.16;transaction 479
480;7516078;9099;75.87;transaction 480
481;1786184;3161;74.78;transaction 481
482;2592500;4400;3.98;transaction 482
483;1758676;8510;69.66;transaction 483
484;4849580;3396;20.73;transaction 484
485;3840710;7058;13.59;transaction 485
486;1780936;1552;73.93;transaction 486
487;5388620;8762;62.23;transaction 487
488;4805191;5635;79.38;transaction 488
489;1224779;5203;80.6;transaction 489
490;8512403;7773;12.86;transaction 490
491;6981470;3730;74.61;transaction 491
492;1480974;7283;56.32;transaction 492
493;2432847;7756;40.77;transaction 493
494;7518093;2964;54.84;transaction 494
495;6698286;2694;39.31;transaction 495
496;6406052;9263;27.41;transaction 496
497;4837837;4985;84.5;transaction 497
498;8531033;4854;25.5;transaction 498
499;3332465;1048;42.84;transaction 499
500;6695906;6626;94.59;transaction 500
501;4839852;7460;20.38;transaction 501
502;1218153;9802;14.96;transaction 502
503;5858802;3737;37.02;transaction 503
504;5366548;9285;89.01;transaction 504
505;6427491;1950;84.72;transaction 505
506;6390776;8456;97.98;transaction 506
507;2757901;4754;56.89;transaction 507
508;6407802;1294;43.5;transaction 508
509;5394241;1538;84.14;transaction 509
510;5663550;9644;11.93;transaction 510
511;6381193;6835;3.23;transaction 511
512;6126634;4469;90.29;transaction 512
513;1484969;6311;37.21;transaction 513
514;6121830;8863;62.02;transaction 514
515;4616721;6013;17.33;transaction 515
516;4618583;5223;70.67;transaction 516
517;6089374;7534;27.35;transaction 517
518;4887822;9479;28.36;transaction 518
519;4129375;6487;97;transaction 519
520;4606008;8556;97.11;transaction 520
521;3366688;7979;51.97;transaction 521
522;3341700;6097;14.57;transaction 522
523;1986548;9517;79.18;transaction 523
524;6683680;3579;21.74;transaction 524
525;3582337;1702;49.83;transaction 525
526;1234588;4385;2.63;transaction 526
527;8342627;4024;57.39;transaction 527
528;6424239;2857;59.02;transaction 528
529;3058676;4419;4.55;transaction 529
530;3080014;4429;67.79;transaction 530
531;1019330;3615;86.49;transaction 531
532;8554466;4892;66.84;transaction 532
533;1787254;4222;28.79;transaction 533
534;6122365;5042;3.28;transaction 534
535;7530761;8741;67.23;transaction 535
536;7513720;9794;22.06;transaction 536
537;1756967;5680;21.89;transaction 537
538;6097862;2525;17.72;transaction 538
539;6412361;6415;64.57;transaction 539
540;3719210;2474;5.72;transaction 540
541;2795340;5093;28.03;transaction 541
542;5389568;8163;14.74;transaction 542
543;1781899;6917;21.18;transaction 543
544;8808014;4961;14.52;transaction 544
545;8527184;3677;87.32;transaction 545
546;7501208;1702;20.79;transaction 546
547;8332985;7777;48.88;transaction 547
548;8509859;3533;33.54;transaction 548
549;1759671;6829;54.78;transaction 549
550;7504421;1087;99.14;transaction 550
551;5413738;8675;44.9;transaction 551
552;2295576;8847;57.15;transaction 552
553;4796148;3545;44.33;transaction 553
554;1797946;5534;65.95;transaction 554
555;1221620;8727;92.87;transaction 555
556;1777460;9551;34.39;transaction 556
557;1475404;5699;33.87;transaction 557
558;3325296;4576;88.07;transaction 558
559;8320591;2190;98.06;transaction 559
560;1946347;4835;71.77;transaction 560
561;1634155;3197;99.26;transaction 561
562;8536614;9026;14.53;transaction 562
563;8579680;3592;72.24;transaction 563
564;1785125;9308;46.27;transaction 564
565;2779820;4741;40.91;transaction 565
566;1241579;3268;64.64;transaction 566
567;4602725;8205;84.84;transaction 567
568;4800956;7851;51;transaction 568
569;1993440;2769;13.61;transaction 569
570;3561535;7105;15;transaction 570
571;8339870;9609;34.16;transaction 571
572;3372716;6864;67.67;transaction 572
573;2285361;6493;73.12;transaction 573
574;5407824;3760;69.69;transaction 574
575;3386986;6162;50.82;transaction 575
576;4784473;1579;25.56;transaction 576
577;2565922;8854;25.94;transaction 577
578;6116113;5910;83.06;transaction 578
579;8567912;3042;5.49;transaction 579
580;3869480;2420;44.83;transaction 580
581;7533580;9913;100.17;transaction 581
582;4858571;3282;31.95;transaction 582
583;1786519;6739;59.36;transaction 583
584;3367427;9025;12.4;transaction 584
585;2762275;2727;19.11;transaction 585
586;8326929;8137;14.83;transaction 586
587;8605455;4410;98.58;transaction 587
588;4837591;5661;78.1;transaction 588
589;6396423;9415;60.88;transaction 589
590;6708225;8629;31.17;transaction 590
591;2101968;5779;65.96;transaction 591
592;6702788;7347;63.83;transaction 592
593;1794569;5915;92.87;transaction 593
594;1245588;7864;2.76;transaction 594
595;6412735;5503;86.72;transaction 595
596;1793652;3189;24.71;transaction 596
597;6688107;9584;82.17;transaction 597
598;3365892;5449;58.21;transaction 598
599;8585383;1983;25.14;transaction 599
600;7534546;2172;96.02;transaction 600
601;1780830;9298;17.07;transaction 601
602;5411737;2226;38.03;transaction 602
603;1252771;7694;91.76;transaction 603
604;2896185;7301;23.1;transaction 604
605;3861671;2175;96.51;transaction 605
606;8556136;1934;37.61;transaction 606
607;6380942;7865;5.65;transaction 607
608;1269347;3929;68.47;transaction 608
609;7987532;7118;56.62;transaction 609
610;7497553;4552;70.86;transaction 610
611;5192268;5236;80.3;transaction 611
612;1617323;8317;66.84;transaction 612
613;4845129;9997;75.04;transaction 613
614;3094245;1777;77.22;transaction 614
615;3361303;5211;63.67;transaction 615
616;2102194;9738;55.82;transaction 616
617;3363699;3208;30.47;transaction 617
618;7512628;4227;90.64;transaction 618
619;3704086;6259;53.35;transaction 619
620;1202680;7487;73.75;transaction 620
621;1763196;1930;49.96;transaction 621
622;5386935;5961;14.19;transaction 622
623;3999882;6714;46.69;transaction 623
624;4615338;9291;6.41;transaction 624
625;7520557;5309;4.23;transaction 625
626;5399174;8295;97.41;transaction 626
627;2758790;3679;81.32;transaction 627
628;3571579;2444;26.17;transaction 628
629;7518392;1060;88.99;transaction 629
630;1999218;4978;10.55;transaction 630
631;3341650;3774;68.1;transaction 631
632;3039003;2042;62.59;transaction 632
633;2285596;9062;100.51;transaction 633
634;2102380;8216;21.23;transaction 634
635;6407923;3527;63.21;transaction 635
636;4848488;3979;37.04;transaction 636
637;2419337;6471;86.28;transaction 637
638;8522828;1258;25;transaction 638
639;2437634;8288;53.88;transaction 639
640;5670825;7641;22.66;transaction 640
641;8513875;2916;84.94;transaction 641
642;6698860;4438;13.86;transaction 642
643;3352382;3773;1.66;transaction 643
644;6092096;6343;29.88;transaction 644
645;3558172;3301;35.79;transaction 645
646;3359099;6153;32.3;transaction 646
647;2767386;9801;1.46;transaction 647
648;4613725;9386;51.92;transaction 648
649;4859164;9423;3.88;transaction 649
650;8634631;9325;18.49;transaction 650
651;3105080;6786;63.71;transaction 651
652;4864535;2093;75.6;transaction 652
653;3574899;8559;8.36;transaction 653
654;4315508;4118;27.88;transaction 654
655;2004405;5426;99.44;transaction 655
656;3591432;1986;77.41;transaction 656
657;4855220;3819;33.78;transaction 657
658;1950648;3151;30.69;transaction 658
659;1979272;7132;3.03;transaction 659
660;1961566;2382;67.53;transaction 660
661;3574874;2778;52.5;transaction 661
662;5372615;6935;44.95;transaction 662
663;6702044;9547;84.17;transaction 663
664;4131807;4118;8.22;transaction 664
665;1806150;3856;61.57;transaction 665
666;2787905;4674;25.56;transaction 666
667;7510189;7832;9.13;transaction 667
668;3732388;4852;94.29;transaction 668
669;3037283;6178;23.39;transaction 669
670;5201233;1651;18;transaction 670
671;4868708;5346;21.92;transaction 671
672;5376318;4110;48.7;transaction 672
673;1951547;3071;97.9;transaction 673
674;3376166;7179;79.95;transaction 674
675;1955008;7321;40.46;transaction 675
676;4810078;6539;98.63;transaction 676
677;3598722;7542;32.36;transaction 677
678;3362113;4554;52.97;transaction 678
679;1616698;6411;73.25;transaction 679
680;2422828;6224;74.08;transaction 680
681;4122046;4386;53.23;transaction 681
682;3353107;8081;25.67;transaction 682
683;3588888;3424;70.15;transaction 683
684;4840363;5575;50.31;transaction 684
685;3843417;9595;97.46;transaction 685
686;6383276;7200;12.9;transaction 686
687;4626434;4344;62.55;transaction 687
688;2088008;5025;15.59;transaction 688
689;1781422;4005;12.44;transaction 689
690;1483899;3127;75.3;transaction 690
691;3343270;1285;60.62;transaction 691
692;5665358;9786;84.63;transaction 692
693;1998244;2222;64.43;transaction 693
694;2292174;8775;55.99;transaction 694
695;7507809;3477;80.81;transaction 695
696;1777865;1572;97.8;transaction 696
697;4822109;2145;70.14;transaction 697
698;5378657;7153;65.51;transaction 698
699;4823129;2308;48;transaction 699
700;3369937;1144;94.89;transaction 700
701;6410905;8511;35.09;transaction 701
702;2592773;1494;31.92;transaction 702
703;2446715;4217;36;transaction 703
704;1994858;9620;63.04;transaction 704
705;1263433;1973;88.01;transaction 705
706;3385304;6868;41.31;transaction 706
707;1763463;6057;77.68;transaction 707
708;4137016;6405;27.82;transaction 708
709;7502776;6049;26.8;transaction 709
710;3350627;9688;46.87;transaction 710
711;5658342;6822;49.06;transaction 711
712;1267937;3872;63.65;transaction 712
713;4016979;4995;19.06;transaction 713
714;8626652;9674;12.53;transaction 714
715;3051831;9969;81.93;transaction 715
716;3575912;2241;73.72;transaction 716
717;2442599;1591;100.54;transaction 717
718;4879754;4573;73.06;transaction 718
719;7976984;2395;94.58;transaction 719
720;1962839;8121;85.11;transaction 720
721;1008443;2554;32.34;transaction 721
722;3993203;4489;15.91;transaction 722
723;6699662;2998;51.89;transaction 723
724;1981711;1328;96.09;transaction 724
725;4595647;3768;20.58;transaction 725
726;4315209;5707;85.82;transaction 726
727;8596757;2486;89.64;transaction 727
728;3876602;8838;72.27;transaction 728
729;8610922;4721;75.29;transaction 729
730;1765158;7577;68.9;transaction 730
731;6995031;7328;15.98;transaction 731
732;1793339;7410;29.7;transaction 732
733;6404763;4874;60.26;transaction 733
734;2101620;2553;59.43;transaction 734
735;2288650;3347;13.91;transaction 735
736;6427694;7620;30.35;transaction 736
737;1005835;8892;60.81;transaction 737
738;8558913;5408;48.9;transaction 738
